transactionId,userId,merchantId,amount,currency,timestamp,deviceId,ipAddress,location,paymentMethodRef,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isFraud,fraudScenario
tx_legit_002150,usr_norm_2781,merch_razorpay_075,1693.93,INR,2026-08-15T08:33:41+00:00,dev_fingerprint_0637,192.168.10.6,"Hyderabad, IN",pm_tok_synthetic_02955,217,1,0,1,12,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010854,usr_norm_1016,merch_razorpay_001,364.8,INR,2026-08-15T08:36:07+00:00,dev_fingerprint_1350,10.0.109.54,"Chennai, IN",pm_tok_synthetic_02840,613,1,0,1,1,0,NONE
tx_legit_009851,usr_norm_0410,merch_razorpay_092,296.24,INR,2026-08-15T08:36:10+00:00,dev_fingerprint_1157,192.168.10.5,"Delhi, IN",pm_tok_synthetic_03259,794,1,0,1,20,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002675,usr_norm_0478,merch_razorpay_021,1025.3,INR,2026-08-15T08:41:14+00:00,dev_fingerprint_0252,192.168.10.9,"Ahmedabad, IN",pm_tok_synthetic_02990,408,2,0,2,9,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012234,usr_norm_2694,merch_razorpay_017,340.04,INR,2026-08-15T08:41:35+00:00,dev_fingerprint_0367,192.168.199.87,"Kolkata, IN",pm_tok_synthetic_03003,457,2,0,1,1,0,NONE
tx_legit_007196,usr_norm_1028,merch_razorpay_045,855.01,INR,2026-08-15T08:41:51+00:00,dev_family_shared_028,192.168.170.101,"Hyderabad, IN",pm_tok_synthetic_00313,759,1,0,4,3,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_013475,usr_norm_0378,merch_razorpay_028,671.36,INR,2026-08-15T08:42:13+00:00,dev_fingerprint_0873,192.168.10.1,"Mumbai, IN",pm_tok_synthetic_00949,831,2,0,2,13,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_001800,usr_norm_0925,merch_razorpay_051,345.11,INR,2026-08-15T08:44:29+00:00,dev_fingerprint_0329,192.168.84.47,"Delhi, IN",pm_tok_synthetic_02799,271,1,0,2,2,0,NONE
tx_legit_010534,usr_norm_1517,merch_razorpay_097,285.1,INR,2026-08-15T08:44:35+00:00,dev_fingerprint_0223,192.168.172.207,"Mumbai, IN",pm_tok_synthetic_02988,659,4,0,1,1,0,NONE
tx_legit_003463,usr_norm_2223,merch_razorpay_019,502.49,INR,2026-08-15T08:47:12+00:00,dev_fingerprint_0191,192.168.162.148,"Ahmedabad, IN",pm_tok_synthetic_01163,199,1,0,1,3,0,NONE
tx_legit_008944,usr_norm_2073,merch_razorpay_059,459.39,INR,2026-08-15T08:48:25+00:00,dev_fingerprint_0660,192.168.102.221,"Pune, IN",pm_tok_synthetic_01728,842,2,0,1,2,0,NONE
tx_legit_012975,usr_norm_2691,merch_razorpay_082,746.22,INR,2026-08-15T08:48:54+00:00,dev_fingerprint_1725,192.168.99.87,"Kolkata, IN",pm_tok_synthetic_03245,319,1,0,1,1,0,NONE
tx_legit_000712,usr_norm_0708,merch_razorpay_027,296.93,INR,2026-08-15T08:52:15+00:00,dev_fingerprint_1821,192.168.41.1,"Chennai, IN",pm_tok_synthetic_02828,258,1,1,1,1,0,NONE
tx_legit_001697,usr_norm_0301,merch_razorpay_032,211.77,INR,2026-08-15T08:52:58+00:00,dev_fingerprint_0895,10.0.74.165,"Chennai, IN",pm_tok_synthetic_03435,92,2,0,1,1,0,NONE
tx_fraud_000107,usr_ringA_006,merch_razorpay_085,15095.53,INR,2026-08-15T09:01:32+00:00,dev_fraud_ringA_1,198.51.100.56,"Hyderabad, IN",pm_tok_ringA_006,14,12,4,8,4,1,DEVICE_SHARING_RING
tx_legit_007133,usr_norm_0816,merch_razorpay_061,1484.8,INR,2026-08-15T09:06:30+00:00,dev_fingerprint_1065,192.168.204.252,"Chennai, IN",pm_tok_synthetic_02550,635,2,0,1,3,0,NONE
tx_legit_006032,usr_norm_2475,merch_razorpay_076,330.37,INR,2026-08-15T09:07:55+00:00,dev_fingerprint_0592,192.168.197.73,"Mumbai, IN",pm_tok_synthetic_00685,15,2,0,1,1,0,NONE
tx_legit_013123,usr_norm_2756,merch_razorpay_009,265.26,INR,2026-08-15T09:09:34+00:00,dev_fingerprint_1031,192.168.90.187,"Chennai, IN",pm_tok_synthetic_02886,28,1,0,1,1,0,NONE
tx_legit_013084,usr_norm_2205,merch_razorpay_069,274.97,INR,2026-08-15T09:11:34+00:00,dev_fingerprint_0183,192.168.211.17,"Mumbai, IN",pm_tok_synthetic_02909,558,2,0,2,1,0,NONE
tx_legit_003548,usr_norm_1201,merch_razorpay_059,559.71,INR,2026-08-15T09:22:33+00:00,dev_fingerprint_0998,192.168.10.6,"Bengaluru, IN",pm_tok_synthetic_00321,405,2,0,2,10,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_007680,usr_norm_2305,merch_razorpay_099,231.1,INR,2026-08-15T09:22:54+00:00,dev_fingerprint_1135,192.168.49.22,"Chennai, IN",pm_tok_synthetic_00151,514,2,0,1,5,0,NONE
tx_legit_003116,usr_norm_1874,merch_razorpay_048,282.17,INR,2026-08-15T09:23:05+00:00,dev_fingerprint_1959,192.168.57.2,"Pune, IN",pm_tok_synthetic_00447,183,2,0,1,2,0,NONE
tx_legit_012116,usr_norm_1727,merch_razorpay_013,1787.73,INR,2026-08-15T09:31:10+00:00,dev_family_shared_004,192.168.202.145,"Chennai, IN",pm_tok_synthetic_00821,639,1,1,5,3,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002382,usr_norm_1209,merch_razorpay_090,399.79,INR,2026-08-15T09:33:21+00:00,dev_fingerprint_1239,192.168.10.5,"Ahmedabad, IN",pm_tok_synthetic_01619,292,1,0,1,20,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_005545,usr_norm_0021,merch_razorpay_069,269.12,INR,2026-08-15T09:33:35+00:00,dev_fingerprint_1645,192.168.24.192,"Ahmedabad, IN",pm_tok_synthetic_00531,641,1,0,2,1,0,NONE
tx_legit_011164,usr_norm_2998,merch_razorpay_027,612.08,INR,2026-08-15T09:35:58+00:00,dev_fingerprint_1793,192.168.10.7,"Hyderabad, IN",pm_tok_synthetic_02411,856,1,1,2,16,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_013577,usr_norm_1634,merch_razorpay_021,985.25,INR,2026-08-15T09:41:02+00:00,dev_fingerprint_1845,192.168.37.145,"Ahmedabad, IN",pm_tok_synthetic_00217,15,1,0,1,1,0,NONE
tx_legit_004570,usr_norm_0391,merch_razorpay_066,185.5,INR,2026-08-15T09:44:59+00:00,dev_fingerprint_0233,192.168.189.83,"Ahmedabad, IN",pm_tok_synthetic_01441,880,1,0,1,1,0,NONE
tx_legit_000625,usr_norm_2971,merch_razorpay_051,625.18,INR,2026-08-15T09:45:43+00:00,dev_fingerprint_1070,192.168.69.148,"Hyderabad, IN",pm_tok_synthetic_02482,566,1,0,1,2,0,NONE
tx_legit_004919,usr_norm_1096,merch_razorpay_001,443.48,INR,2026-08-15T09:46:50+00:00,dev_fingerprint_2288,10.0.159.166,"Kolkata, IN",pm_tok_synthetic_01673,278,4,0,1,2,0,NONE
tx_legit_003722,usr_norm_2414,merch_razorpay_059,365.24,INR,2026-08-15T09:47:10+00:00,dev_fingerprint_1949,192.168.62.68,"Pune, IN",pm_tok_synthetic_02464,887,1,0,2,1,0,NONE
tx_legit_005853,usr_norm_2057,merch_razorpay_097,259.36,INR,2026-08-15T09:53:24+00:00,dev_fingerprint_0722,10.0.152.165,"Delhi, IN",pm_tok_synthetic_01312,77,1,0,1,1,0,NONE
tx_fraud_000920,usr_evasiveG_021,merch_razorpay_012,2446.85,INR,2026-08-15T09:55:03+00:00,dev_evasiveG_021,203.0.113.11,"Hyderabad, IN",pm_tok_evasiveG_1,178,1,0,1,22,1,EVASIVE_FRAUD
tx_legit_012600,usr_norm_0317,merch_razorpay_086,624.75,INR,2026-08-15T09:57:14+00:00,dev_fingerprint_0211,192.168.240.175,"Chennai, IN",pm_tok_synthetic_00367,377,1,0,2,2,0,NONE
tx_legit_011720,usr_norm_1536,merch_razorpay_029,125.79,INR,2026-08-15T10:02:52+00:00,dev_fingerprint_2022,192.168.20.172,"Pune, IN",pm_tok_synthetic_02330,645,1,0,1,1,0,NONE
tx_legit_005038,usr_norm_0458,merch_razorpay_035,440.26,INR,2026-08-15T10:09:36+00:00,dev_fingerprint_0738,192.168.65.214,"Pune, IN",pm_tok_synthetic_00337,395,2,0,1,1,0,NONE
tx_legit_006474,usr_norm_0748,merch_razorpay_087,3239.45,INR,2026-08-15T10:13:32+00:00,dev_fingerprint_1216,192.168.49.83,"Hyderabad, IN",pm_tok_synthetic_01157,320,1,1,1,1,0,NONE
tx_legit_010942,usr_norm_2381,merch_razorpay_030,273.74,INR,2026-08-15T10:14:12+00:00,dev_fingerprint_1130,192.168.223.193,"Pune, IN",pm_tok_synthetic_02135,363,1,0,1,2,0,NONE
tx_legit_007801,usr_norm_1764,merch_razorpay_051,277.46,INR,2026-08-15T10:14:42+00:00,dev_fingerprint_0147,192.168.10.3,"Pune, IN",pm_tok_synthetic_03012,159,1,0,1,14,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_009870,usr_norm_2986,merch_razorpay_021,406.94,INR,2026-08-15T10:19:09+00:00,dev_fingerprint_1346,192.168.193.192,"Delhi, IN",pm_tok_synthetic_03360,538,1,0,1,1,0,NONE
tx_legit_011085,usr_norm_1785,merch_razorpay_052,220.11,INR,2026-08-15T10:19:32+00:00,dev_fingerprint_0367,192.168.10.6,"Chennai, IN",pm_tok_synthetic_02894,682,3,0,2,20,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_005220,usr_norm_0765,merch_razorpay_053,1611.8,INR,2026-08-15T10:20:22+00:00,dev_fingerprint_2451,192.168.193.218,"Mumbai, IN",pm_tok_synthetic_01928,146,1,1,1,2,0,NONE
tx_legit_004533,usr_norm_2153,merch_razorpay_062,893.61,INR,2026-08-15T10:21:41+00:00,dev_fingerprint_0720,192.168.10.9,"Pune, IN",pm_tok_synthetic_02466,761,1,1,1,21,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002569,usr_norm_0122,merch_razorpay_037,333.49,INR,2026-08-15T10:23:33+00:00,dev_fingerprint_1530,192.168.168.26,"Mumbai, IN",pm_tok_synthetic_00876,221,3,0,1,1,0,NONE
tx_legit_005836,usr_norm_1250,merch_razorpay_078,313.6,INR,2026-08-15T10:24:06+00:00,dev_fingerprint_0373,192.168.68.130,"Ahmedabad, IN",pm_tok_synthetic_01186,128,1,0,1,1,0,NONE
tx_legit_011309,usr_norm_2656,merch_razorpay_013,497.66,INR,2026-08-15T10:25:31+00:00,dev_fingerprint_1511,192.168.10.6,"Chennai, IN",pm_tok_synthetic_02047,844,1,0,2,15,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_000347,usr_norm_1562,merch_razorpay_047,229.8,INR,2026-08-15T10:34:39+00:00,dev_fingerprint_2049,192.168.212.117,"Bengaluru, IN",pm_tok_synthetic_01271,809,2,0,1,1,0,NONE
tx_legit_001833,usr_norm_2025,merch_razorpay_020,270.13,INR,2026-08-15T10:38:33+00:00,dev_fingerprint_2304,192.168.37.105,"Mumbai, IN",pm_tok_synthetic_00502,253,1,1,1,1,0,NONE
tx_legit_000562,usr_norm_2866,merch_razorpay_040,498.44,INR,2026-08-15T10:45:45+00:00,dev_fingerprint_1254,192.168.55.139,"Delhi, IN",pm_tok_synthetic_00269,453,1,0,1,1,0,NONE
tx_legit_004934,usr_norm_2002,merch_razorpay_027,678.1,INR,2026-08-15T10:49:42+00:00,dev_fingerprint_0202,192.168.153.82,"Kolkata, IN",pm_tok_synthetic_02065,886,1,0,1,2,0,NONE
tx_legit_012010,usr_norm_0744,merch_razorpay_078,398.01,INR,2026-08-15T10:57:09+00:00,dev_fingerprint_0446,192.168.28.173,"Mumbai, IN",pm_tok_synthetic_01237,708,1,0,1,1,0,NONE
tx_legit_010957,usr_norm_1481,merch_razorpay_068,1677.6,INR,2026-08-15T10:59:18+00:00,dev_fingerprint_1298,192.168.10.9,"Mumbai, IN",pm_tok_synthetic_00349,551,1,0,2,11,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_008390,usr_norm_1626,merch_razorpay_068,397.61,INR,2026-08-15T11:00:06+00:00,dev_fingerprint_0927,192.168.10.7,"Hyderabad, IN",pm_tok_synthetic_01193,414,1,0,2,10,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_005319,usr_norm_2498,merch_razorpay_074,402.6,INR,2026-08-15T11:06:02+00:00,dev_fingerprint_0733,192.168.211.1,"Kolkata, IN",pm_tok_synthetic_00725,874,1,2,2,2,0,NONE
tx_legit_006189,usr_norm_2062,merch_razorpay_034,429.22,INR,2026-08-15T11:07:18+00:00,dev_fingerprint_2361,192.168.231.74,"Mumbai, IN",pm_tok_synthetic_01413,380,2,0,1,1,0,NONE
tx_fraud_000339,usr_reuseC_012,merch_razorpay_050,20609.51,INR,2026-08-15T11:11:49+00:00,dev_reuseC_012,198.51.100.102,"Pune, IN",pm_tok_stolenC_2,4,8,1,4,6,1,PAYMENT_REF_REUSE
tx_legit_007160,usr_norm_2031,merch_razorpay_003,127.62,INR,2026-08-15T11:14:31+00:00,dev_fingerprint_0828,192.168.10.7,"Hyderabad, IN",pm_tok_synthetic_02094,300,3,0,2,17,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010158,usr_norm_2675,merch_razorpay_082,138.17,INR,2026-08-15T11:15:36+00:00,dev_family_shared_025,192.168.88.72,"Bengaluru, IN",pm_tok_synthetic_00703,349,1,0,4,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_008034,usr_norm_0615,merch_razorpay_085,706.64,INR,2026-08-15T11:23:02+00:00,dev_fingerprint_0115,192.168.98.123,"Chennai, IN",pm_tok_synthetic_02464,239,1,0,1,1,0,NONE
tx_legit_012384,usr_norm_0389,merch_razorpay_082,95.09,INR,2026-08-15T11:23:58+00:00,dev_family_shared_021,192.168.139.214,"Kolkata, IN",pm_tok_synthetic_01283,626,1,0,6,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_004312,usr_norm_1124,merch_razorpay_026,186.7,INR,2026-08-15T11:24:26+00:00,dev_fingerprint_0899,10.0.242.135,"Mumbai, IN",pm_tok_synthetic_00826,885,1,0,1,2,0,NONE
tx_fraud_000681,usr_lowslowF_015,merch_razorpay_002,1527.09,INR,2026-08-15T11:28:53+00:00,dev_lowslowF_3,198.51.100.50,"Mumbai, IN",pm_tok_lowslowF_000,218,1,0,30,15,1,LOW_AND_SLOW_RING
tx_legit_005523,usr_norm_2661,merch_razorpay_092,370.76,INR,2026-08-15T11:30:11+00:00,dev_fingerprint_1608,192.168.10.6,"Ahmedabad, IN",pm_tok_synthetic_00569,172,1,0,1,17,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011803,usr_norm_2046,merch_razorpay_061,1013.51,INR,2026-08-15T11:31:25+00:00,dev_fingerprint_0644,192.168.234.30,"Hyderabad, IN",pm_tok_synthetic_01812,485,1,1,1,3,0,NONE
tx_legit_003646,usr_norm_0069,merch_razorpay_027,981.85,INR,2026-08-15T11:35:22+00:00,dev_fingerprint_0016,192.168.192.81,"Pune, IN",pm_tok_synthetic_01765,152,1,0,2,1,0,NONE
tx_legit_008500,usr_norm_0913,merch_razorpay_029,447.01,INR,2026-08-15T11:38:33+00:00,dev_fingerprint_0429,192.168.10.5,"Ahmedabad, IN",pm_tok_synthetic_02926,312,1,0,2,19,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_005899,usr_norm_1262,merch_razorpay_004,266.97,INR,2026-08-15T11:39:29+00:00,dev_fingerprint_1727,192.168.10.9,"Bengaluru, IN",pm_tok_synthetic_00229,287,1,1,2,13,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011697,usr_norm_0983,merch_razorpay_010,425.67,INR,2026-08-15T11:39:29+00:00,dev_fingerprint_0794,10.0.121.231,"Pune, IN",pm_tok_synthetic_02581,429,2,0,1,1,0,NONE
tx_legit_004970,usr_norm_0597,merch_razorpay_063,1054.4,INR,2026-08-15T11:44:36+00:00,dev_fingerprint_1115,192.168.95.140,"Kolkata, IN",pm_tok_synthetic_01409,949,1,0,2,1,0,NONE
tx_legit_010519,usr_norm_1471,merch_razorpay_062,1206.6,INR,2026-08-15T11:44:41+00:00,dev_fingerprint_0925,192.168.64.50,"Mumbai, IN",pm_tok_synthetic_02959,527,1,0,1,1,0,NONE
tx_legit_011469,usr_norm_1318,merch_razorpay_085,371.2,INR,2026-08-15T11:45:11+00:00,dev_fingerprint_1901,192.168.19.132,"Chennai, IN",pm_tok_synthetic_02828,835,2,0,1,1,0,NONE
tx_legit_010290,usr_norm_1726,merch_razorpay_077,761.83,INR,2026-08-15T11:46:14+00:00,dev_fingerprint_0528,192.168.97.102,"Hyderabad, IN",pm_tok_synthetic_00728,466,3,0,1,3,0,NONE
tx_fraud_001057,usr_borderlineH_005,merch_razorpay_045,6786.0,INR,2026-08-15T11:46:41+00:00,dev_borderlineH_0,198.51.100.20,"Ahmedabad, IN",pm_tok_borderlineH_005,90,2,1,8,12,1,BORDERLINE_TRANSACTIONS
tx_legit_011129,usr_norm_0388,merch_razorpay_006,648.59,INR,2026-08-15T11:47:59+00:00,dev_fingerprint_2463,10.0.90.25,"Chennai, IN",pm_tok_synthetic_02004,555,1,0,1,1,0,NONE
tx_legit_001924,usr_norm_0338,merch_razorpay_040,643.18,INR,2026-08-15T11:48:33+00:00,dev_fingerprint_1505,192.168.189.194,"Kolkata, IN",pm_tok_synthetic_02592,517,1,0,1,2,0,NONE
tx_legit_008478,usr_norm_2119,merch_razorpay_030,315.33,INR,2026-08-15T11:52:10+00:00,dev_fingerprint_1346,192.168.221.28,"Bengaluru, IN",pm_tok_synthetic_01625,980,1,0,2,1,0,NONE
tx_legit_007948,usr_norm_1905,merch_razorpay_049,1152.44,INR,2026-08-15T11:53:20+00:00,dev_fingerprint_0008,192.168.8.47,"Delhi, IN",pm_tok_synthetic_02078,354,3,0,2,2,0,NONE
tx_legit_005719,usr_norm_0276,merch_razorpay_047,571.92,INR,2026-08-15T11:54:24+00:00,dev_family_shared_007,192.168.232.9,"Ahmedabad, IN",pm_tok_synthetic_01528,997,1,0,6,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_006713,usr_norm_2633,merch_razorpay_056,1359.66,INR,2026-08-15T11:55:37+00:00,dev_fingerprint_1027,192.168.233.114,"Kolkata, IN",pm_tok_synthetic_02239,674,2,2,1,1,0,NONE
tx_legit_005749,usr_norm_0050,merch_razorpay_055,421.69,INR,2026-08-15T11:57:28+00:00,dev_fingerprint_0928,192.168.167.96,"Kolkata, IN",pm_tok_synthetic_02820,76,2,0,1,1,0,NONE
tx_legit_007400,usr_norm_2648,merch_razorpay_070,519.92,INR,2026-08-15T12:01:54+00:00,dev_family_shared_006,192.168.199.90,"Pune, IN",pm_tok_synthetic_03219,580,2,0,4,3,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011373,usr_norm_0291,merch_razorpay_065,892.93,INR,2026-08-15T12:02:09+00:00,dev_fingerprint_1741,192.168.10.6,"Mumbai, IN",pm_tok_synthetic_00064,999,2,0,2,20,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011554,usr_norm_1860,merch_razorpay_050,1195.27,INR,2026-08-15T12:04:16+00:00,dev_fingerprint_0488,192.168.143.95,"Chennai, IN",pm_tok_synthetic_00465,679,1,0,1,1,0,NONE
tx_legit_002316,usr_norm_1357,merch_razorpay_029,770.58,INR,2026-08-15T12:04:47+00:00,dev_fingerprint_1678,192.168.13.167,"Bengaluru, IN",pm_tok_synthetic_02438,672,2,0,3,1,0,NONE
tx_legit_003628,usr_norm_0102,merch_razorpay_069,273.46,INR,2026-08-15T12:12:05+00:00,dev_fingerprint_0840,192.168.151.83,"Kolkata, IN",pm_tok_synthetic_03174,641,1,0,1,1,0,NONE
tx_legit_013239,usr_norm_2877,merch_razorpay_026,300.98,INR,2026-08-15T12:13:48+00:00,dev_family_shared_017,192.168.32.73,"Bengaluru, IN",pm_tok_synthetic_02866,106,1,0,4,3,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_003723,usr_norm_2417,merch_razorpay_034,270.52,INR,2026-08-15T12:15:19+00:00,dev_fingerprint_0313,192.168.53.172,"Mumbai, IN",pm_tok_synthetic_01521,327,1,0,1,2,0,NONE
tx_legit_008236,usr_norm_0302,merch_razorpay_014,490.97,INR,2026-08-15T12:30:42+00:00,dev_fingerprint_0697,192.168.153.130,"Ahmedabad, IN",pm_tok_synthetic_03149,643,2,0,1,2,0,NONE
tx_legit_008058,usr_norm_0630,merch_razorpay_033,724.45,INR,2026-08-15T12:33:14+00:00,dev_fingerprint_2382,192.168.128.239,"Pune, IN",pm_tok_synthetic_01256,766,1,0,1,1,0,NONE
tx_legit_002733,usr_norm_2350,merch_razorpay_074,1397.86,INR,2026-08-15T12:35:48+00:00,dev_fingerprint_0251,192.168.122.157,"Hyderabad, IN",pm_tok_synthetic_01798,440,2,0,1,2,0,NONE
tx_legit_006167,usr_norm_0874,merch_razorpay_025,756.57,INR,2026-08-15T12:36:42+00:00,dev_fingerprint_0073,192.168.13.173,"Hyderabad, IN",pm_tok_synthetic_02249,15,1,0,3,1,0,NONE
tx_legit_005052,usr_norm_0869,merch_razorpay_060,196.48,INR,2026-08-15T12:38:25+00:00,dev_fingerprint_0825,192.168.245.214,"Chennai, IN",pm_tok_synthetic_00322,485,1,0,1,1,0,NONE
tx_legit_004989,usr_norm_0933,merch_razorpay_075,2814.69,INR,2026-08-15T12:38:32+00:00,dev_fingerprint_1360,192.168.10.2,"Bengaluru, IN",pm_tok_synthetic_01562,411,2,0,2,8,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012007,usr_norm_0107,merch_razorpay_045,705.71,INR,2026-08-15T12:39:40+00:00,dev_fingerprint_0642,192.168.10.6,"Bengaluru, IN",pm_tok_synthetic_01882,949,1,0,2,12,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010842,usr_norm_1059,merch_razorpay_020,403.32,INR,2026-08-15T12:42:35+00:00,dev_fingerprint_2219,192.168.57.2,"Pune, IN",pm_tok_synthetic_02107,673,1,0,1,1,0,NONE
tx_legit_009358,usr_norm_0797,merch_razorpay_044,296.17,INR,2026-08-15T12:43:13+00:00,dev_fingerprint_0342,192.168.188.125,"Hyderabad, IN",pm_tok_synthetic_03374,61,1,0,1,3,0,NONE
tx_legit_011398,usr_norm_1810,merch_razorpay_072,626.73,INR,2026-08-15T12:45:12+00:00,dev_fingerprint_1839,192.168.110.79,"Chennai, IN",pm_tok_synthetic_00942,812,1,1,1,3,0,NONE
tx_legit_012415,usr_norm_2727,merch_razorpay_018,518.09,INR,2026-08-15T12:46:13+00:00,dev_fingerprint_1225,192.168.8.24,"Kolkata, IN",pm_tok_synthetic_00199,805,1,0,3,1,0,NONE
tx_legit_003345,usr_norm_1291,merch_razorpay_084,420.43,INR,2026-08-15T12:50:33+00:00,dev_fingerprint_0773,192.168.83.172,"Kolkata, IN",pm_tok_synthetic_02967,152,1,0,1,1,0,NONE
tx_legit_006536,usr_norm_0673,merch_razorpay_026,115.33,INR,2026-08-15T12:52:15+00:00,dev_fingerprint_0759,192.168.142.38,"Kolkata, IN",pm_tok_synthetic_01513,206,1,0,2,3,0,NONE
tx_legit_010959,usr_norm_2664,merch_razorpay_021,951.58,INR,2026-08-15T12:55:55+00:00,dev_fingerprint_2492,192.168.86.142,"Mumbai, IN",pm_tok_synthetic_01561,224,1,0,1,1,0,NONE
tx_legit_007480,usr_norm_2612,merch_razorpay_057,300.71,INR,2026-08-15T12:57:08+00:00,dev_fingerprint_0342,192.168.233.222,"Mumbai, IN",pm_tok_synthetic_01589,784,1,0,2,1,0,NONE
tx_legit_009312,usr_norm_1648,merch_razorpay_098,513.87,INR,2026-08-15T12:58:12+00:00,dev_fingerprint_0851,192.168.207.76,"Delhi, IN",pm_tok_synthetic_03231,727,1,0,1,2,0,NONE
tx_legit_000452,usr_norm_1841,merch_razorpay_092,255.21,INR,2026-08-15T13:03:06+00:00,dev_family_shared_005,192.168.214.126,"Hyderabad, IN",pm_tok_synthetic_02740,327,2,0,3,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_fraud_000843,usr_evasiveG_019,merch_razorpay_093,2922.77,INR,2026-08-15T13:03:15+00:00,dev_evasiveG_019,203.0.113.14,"Kolkata, IN",pm_tok_evasiveG_2,132,1,0,1,15,1,EVASIVE_FRAUD
tx_legit_000783,usr_norm_2886,merch_razorpay_026,622.56,INR,2026-08-15T13:04:28+00:00,dev_fingerprint_0702,10.0.160.179,"Pune, IN",pm_tok_synthetic_02938,775,1,0,1,3,0,NONE
tx_fraud_000066,usr_ringA_015,merch_razorpay_025,14389.73,INR,2026-08-15T13:08:52+00:00,dev_fraud_ringA_0,198.51.100.54,"Kolkata, IN",pm_tok_ringA_005,9,6,3,14,5,1,DEVICE_SHARING_RING
tx_legit_012313,usr_norm_2193,merch_razorpay_077,809.34,INR,2026-08-15T13:11:33+00:00,dev_fingerprint_0785,192.168.222.168,"Bengaluru, IN",pm_tok_synthetic_01733,768,1,0,1,2,0,NONE
tx_fraud_000962,usr_borderlineH_010,merch_razorpay_084,7032.0,INR,2026-08-15T13:12:06+00:00,dev_borderlineH_0,198.51.100.20,"Ahmedabad, IN",pm_tok_borderlineH_000,94,2,1,13,12,1,BORDERLINE_TRANSACTIONS
tx_legit_004954,usr_norm_1777,merch_razorpay_022,121.28,INR,2026-08-15T13:15:10+00:00,dev_fingerprint_0436,192.168.17.99,"Hyderabad, IN",pm_tok_synthetic_02429,192,1,0,1,2,0,NONE
tx_legit_004256,usr_norm_0721,merch_razorpay_069,1077.19,INR,2026-08-15T13:17:24+00:00,dev_fingerprint_1453,192.168.116.129,"Ahmedabad, IN",pm_tok_synthetic_01652,153,1,0,1,2,0,NONE
tx_legit_003765,usr_norm_2344,merch_razorpay_099,547.95,INR,2026-08-15T13:17:33+00:00,dev_fingerprint_0085,10.0.84.94,"Mumbai, IN",pm_tok_synthetic_00431,186,1,0,1,2,0,NONE
tx_legit_011581,usr_norm_0273,merch_razorpay_020,1069.1,INR,2026-08-15T13:18:18+00:00,dev_fingerprint_2002,192.168.103.107,"Hyderabad, IN",pm_tok_synthetic_03037,261,3,1,1,5,0,NONE
tx_legit_009554,usr_norm_2264,merch_razorpay_046,313.55,INR,2026-08-15T13:20:09+00:00,dev_fingerprint_1641,192.168.151.191,"Hyderabad, IN",pm_tok_synthetic_01230,167,2,0,1,1,0,NONE
tx_legit_011290,usr_norm_1657,merch_razorpay_010,838.59,INR,2026-08-15T13:22:33+00:00,dev_fingerprint_2358,192.168.254.209,"Hyderabad, IN",pm_tok_synthetic_01509,130,1,0,1,2,0,NONE
tx_fraud_000233,usr_burstB_009,merch_razorpay_044,2518.07,INR,2026-08-15T13:26:20+00:00,dev_burstB_019,203.0.113.105,"Chennai, IN",pm_tok_burstB_009,9,21,5,4,24,1,SHARED_IP_BURST
tx_legit_000260,usr_norm_0926,merch_razorpay_035,471.31,INR,2026-08-15T13:31:02+00:00,dev_fingerprint_0299,192.168.253.213,"Mumbai, IN",pm_tok_synthetic_02828,818,1,0,2,2,0,NONE
